cnt,msgCnt,gpsSecond,latitude,longitude,elevation,latError,lonError,speedMS2,speedMPH,heading,fwdAccel,latAccess,vertAccel,yawRate
1901,109,15410,40.72429006,-74.53418599,45.9,0.05,0.05,0,25.605,0.86,0.1,0.06,0.4,-0.43
1902,110,15620,40.72430376,-74.5341855,45.9,0.05,0.05,0,24.634,0.73,-0.01,0.07,0.23,-0.73
1903,111,15840,40.72431666,-74.53418526,45.9,0.05,0.05,0,23.526,0.64,0.05,0.07,0.27,-0.38
1904,112,16060,40.72432913,-74.53418497,46,0.05,0.05,0,22.351,0.56,-0.05,0.15,0.15,0.2
1905,113,16270,40.72434086,-74.53418461,45.9,0.05,0.05,0,20.675,0.46,0.15,0.21,0.39,0.35
1906,114,16490,40.72435157,-74.5341845,46,0.05,0.05,0,18.758,0.43,0.03,0.24,1.27,0.34
1907,115,16700,40.7243607,-74.53418457,46.1,0.05,0.05,0,16.75,0.41,0.03,0.02,0.93,0.15
1908,116,16920,40.72437002,-74.53418405,45.9,0.05,0.05,0,14.75,0.36,0.09,0.36,0.88,0.24
1909,117,17140,40.72437755,-74.53418388,46,0.05,0.05,0,12.998,0.37,-0.1,0.11,0.42,0.51
1910,118,17350,40.72438395,-74.53418378,45.9,0.05,0.05,0,10.814,0.36,0.15,0.15,0.58,0.19
1911,119,17570,40.72438882,-74.53418402,46,0.05,0.05,0,8.667,0.36,-0.02,-0.07,0.12,0.37
1912,120,17780,40.7243925,-74.53418411,46.1,0.05,0.05,0,6.685,0.36,-0.04,0.07,-0.04,-0.7
1913,121,18000,40.7243952,-74.53418423,46.1,0.05,0.05,0,5.627,0.34,0.02,-0.52,-1.87,-1.28
1914,122,18220,40.72439813,-74.53418448,46.2,0.05,0.05,0,5.16,0.35,-0.01,-0.43,-1.68,-1.94
1915,123,18430,40.72440038,-74.53418488,46.3,0.05,0.05,0,5.281,0.34,-1.22,-0.72,-2.63,-2
1916,124,18650,40.72440308,-74.53418498,46.4,0.05,0.05,0,6.11,0.34,-0.61,-1.04,-2.89,-1.86
1917,125,18860,40.72440662,-74.53418476,46.3,0.05,0.05,0,6.299,0.29,0.66,-0.22,-2.28,-1.91
1918,126,19080,40.72441002,-74.53418489,46.4,0.05,0.05,0,6.775,0.28,-0.47,-0.74,-2.22,-1.96
1919,127,19300,40.72441398,-74.5341849,46.4,0.05,0.05,0,7.394,0.29,-0.36,-0.55,-2.37,-1.8
1920,0,19510,40.72441849,-74.53418455,46.3,0.05,0.05,0,7.965,0.27,0.3,-0.53,-2.51,-1.81
1921,1,19660,40.72442217,-74.53418399,46.3,0.05,0.05,0,8.133,0.29,-0.87,-0.33,-1.38,-2.05
1922,2,19870,40.72442629,-74.53418435,46.3,0.05,0.05,0,8.634,0.31,-0.87,-0.86,-1.9,-1.94
1923,3,20020,40.72442995,-74.53418396,46.3,0.05,0.05,0,9.426,0.24,0.71,-0.3,-2.56,-1.94
1924,4,20230,40.72443498,-74.53418439,46.4,0.05,0.05,0,10.357,0.26,-0.7,-0.67,-2.53,-2.04
1925,5,20450,40.72444032,-74.5341853,46.5,0.05,0.05,0,11.671,0.24,-0.17,-0.73,-2.45,-2.05
1926,6,20660,40.72444706,-74.53418524,46.6,0.05,0.05,0,12.995,0.23,-0.27,-0.61,-2.31,-2.11
1927,7,20880,40.7244545,-74.53418515,46.6,0.05,0.05,0,14.244,0.26,-0.59,-0.54,-2.18,-2.1
1928,8,21020,40.72445992,-74.53418505,46.6,0.05,0.05,0,15.129,0.29,-0.07,-0.5,-1.39,-1.96
1929,9,21240,40.72446849,-74.53418492,46.6,0.05,0.05,0,15.861,0.29,-0.11,0.07,-0.72,-1.91
1930,10,21380,40.72447443,-74.53418474,46.6,0.05,0.05,0,16.187,0.33,-0.11,0.07,-0.72,-1.89
1931,11,21530,40.72448051,-74.53418455,46.6,0.05,0.05,0,16.6,0.37,-0.22,0,-0.41,-1.84
1932,12,21670,40.72448662,-74.53418431,46.5,0.05,0.05,0,16.881,0.43,-0.07,-0.17,-0.53,-1.83
1933,13,21820,40.72449256,-74.53418423,46.6,0.05,0.05,0,17.045,0.48,-0.07,-0.17,-0.53,-1.89
1934,14,21960,40.72449865,-74.53418408,46.6,0.05,0.05,0,17.362,0.5,-0.17,0.27,-0.27,-1.9
1935,15,22100,40.72450367,-74.53418388,46.5,0.05,0.05,0,17.3,0.5,-0.05,-0.03,-0.3,-1.89
1936,16,22250,40.72450907,-74.53418384,46.6,0.05,0.05,0,17.51,0.53,-0.05,-0.03,-0.3,-1.91
1937,17,22390,40.72451459,-74.53418366,46.6,0.05,0.05,0,17.641,0.56,-0.03,-0.05,-0.29,-1.91
1938,18,22540,40.72452088,-74.53418352,46.6,0.05,0.05,0,17.99,0.57,-0.05,-0.09,-0.17,-1.92
1939,19,22680,40.72452761,-74.53418333,46.6,0.05,0.05,0,18.39,0.61,-0.09,0.01,-0.08,-1.97
1940,20,22820,40.72453488,-74.53418305,46.6,0.05,0.05,0,18.738,0.66,-0.09,0.01,-0.08,-1.71
1941,21,22970,40.72454225,-74.53418285,46.6,0.05,0.05,0,19.045,0.71,-0.04,0.11,-0.01,-1.71
1942,22,23110,40.72455019,-74.5341822,46.4,0.05,0.05,0,19.285,0.77,-0.04,0.06,0.16,-1.71
1943,23,23260,40.72455841,-74.53418175,46.4,0.05,0.05,0,19.628,0.83,0.06,0.14,0.15,-1.76
1944,24,23400,40.72456739,-74.53418027,46.1,0.05,0.05,0,19.875,0.87,0.06,0.14,0.15,-1.72
1945,25,23540,40.72457734,-74.53417987,46,0.05,0.05,0,20.51,0.96,-0.16,0.12,0.03,-1.71
1946,26,23690,40.72458796,-74.53417913,45.9,0.05,0.05,0,21.077,1.02,0.1,-0.1,0.18,-1.72
1947,27,23830,40.72459819,-74.5341787,45.9,0.05,0.05,0,21.563,1.08,0.04,0.18,0.29,-1.56
1948,28,23980,40.72460805,-74.53417833,45.8,0.05,0.05,0,21.957,1.15,0.04,0.18,0.29,-1.6
1949,29,24120,40.72461732,-74.53417803,45.8,0.05,0.05,0,22.21,1.19,0.22,-0.1,0.18,-1.65
1950,30,24260,40.72462646,-74.53417771,45.8,0.05,0.05,0,22.46,1.25,-0.09,0.16,0.13,-1.65
1951,31,24410,40.7246351,-74.53417738,45.8,0.05,0.05,0,22.584,1.29,0.12,-0.03,0.01,-1.59
1952,32,24550,40.72464286,-74.53417696,45.7,0.05,0.05,0,22.538,1.34,0.12,-0.03,0.01,-1.6
1953,33,24700,40.72465065,-74.53417647,45.7,0.05,0.05,0,22.491,1.38,-0.11,0.07,0.19,-1.43
1954,34,24840,40.72465811,-74.53417583,45.5,0.05,0.05,0,22.35,1.42,0.08,0.07,0.16,-1.43
1955,35,24980,40.72466553,-74.53417551,45.5,0.05,0.05,0,22.171,1.47,0.08,-0.04,0.06,-1.53
1956,36,25130,40.72467348,-74.534175,45.5,0.05,0.05,0,22.127,1.52,0.08,-0.04,0.06,-1.56
1957,37,25270,40.72468137,-74.53417474,45.5,0.05,0.05,0,22.08,1.55,-0.05,0.03,0.06,-1.56
1958,38,25420,40.72468982,-74.53417476,45.6,0.05,0.05,0,22.189,1.55,0.13,-0.05,-0.06,-1.69
1959,39,25560,40.72469768,-74.53417502,45.7,0.05,0.05,0,22.153,1.54,0.13,-0.05,-0.06,-1.66
1960,40,25700,40.72470572,-74.5341753,45.9,0.05,0.05,0,22.159,1.51,-0.18,-0.05,-0.01,-1.62
1961,41,25850,40.72471408,-74.53417712,46,0.05,0.05,0,22.203,1.28,0.03,0.05,-0.06,-1.63
1962,42,25990,40.72472308,-74.53417749,46.1,0.05,0.05,0,22.244,1.23,0.03,-0.08,0.03,-1.64
1963,43,26210,40.72473584,-74.5341775,46.2,0.05,0.05,0,22.242,1.21,-0.04,0.14,0,-1.64
1964,44,26350,40.7247445,-74.53417754,46.3,0.05,0.05,0,22.349,1.18,0.08,-0.11,-0.08,-1.6
1965,45,26500,40.72475304,-74.5341775,46.4,0.05,0.05,0,22.335,1.13,0.08,-0.11,-0.08,-1.63
1966,46,26710,40.72476549,-74.53417722,46.5,0.05,0.05,0,22.323,1.12,-0.09,0.08,0.01,-1.62
1967,47,26860,40.72477378,-74.53417707,46.5,0.05,0.05,0,22.334,1.11,-0.08,0.01,-0.01,-1.61
1968,48,27070,40.7247871,-74.534177,46.6,0.05,0.05,0,22.416,1.07,-0.08,0.01,-0.01,-1.64
1969,49,27290,40.72479944,-74.53417671,46.7,0.05,0.05,0,22.391,1.04,0.07,-0.2,0.11,-1.62
1970,50,27500,40.72481156,-74.53417639,46.7,0.05,0.05,0,22.367,1.03,-0.12,0.16,-0.15,-1.57
1971,51,27720,40.72482366,-74.53417607,46.7,0.05,0.05,0,22.392,1.02,0.31,-0.13,0.04,-1.53
1972,52,27940,40.72483547,-74.53417571,46.8,0.05,0.05,0,22.22,0.94,-0.36,0.06,0.06,-1.52
1973,53,28150,40.72484737,-74.53417538,46.8,0.05,0.05,0,22.138,0.72,0.19,-0.14,-0.08,-1.49
1974,54,28370,40.72485901,-74.53417515,46.8,0.05,0.05,0,21.892,0.49,-0.28,0.01,0.15,-1.41
1975,55,28580,40.72487063,-74.53417494,46.8,0.05,0.05,0,21.727,0.32,0.35,0.33,0.11,-1.53
1976,56,28800,40.72488234,-74.53417476,46.8,0.05,0.05,0,21.695,0.29,-0.09,-0.02,-0.07,-1.27
1977,57,29020,40.7248939,-74.53417456,46.8,0.05,0.05,0,21.462,0.45,0.09,0.27,0.1,-0.95
1978,58,29230,40.72490544,-74.53417427,46.8,0.05,0.05,0,21.019,0.8,0.28,0.46,0.57,-0.6
1979,59,29450,40.72491659,-74.53417388,46.8,0.05,0.05,0,20.265,1.28,0.1,0.22,0.76,-0.73
1980,60,29660,40.72492711,-74.5341734,46.8,0.05,0.05,0,19.331,1.86,0.1,0.38,0.54,-0.43
1981,61,29880,40.72493724,-74.53417278,46.7,0.05,0.05,0,18.22,2.56,0.23,0.4,1.01,0.08
1982,62,30100,40.7249467,-74.53417207,46.7,0.05,0.05,0,16.742,3.42,0.13,0.5,1.35,-0.05
1983,63,30310,40.7249525,-74.53416514,45.8,0.05,0.05,0,15.165,4.34,0.17,0.53,0.98,-0.05
1984,64,30530,40.72495998,-74.53416412,45.7,0.05,0.05,0,13.667,5.35,0.14,0.25,0.85,0.13
1985,65,30740,40.72496664,-74.53416301,45.7,0.05,0.05,0,12.033,6.32,0.11,0.12,0.69,0.19
1986,66,30960,40.7249724,-74.53416211,45.7,0.05,0.05,0,10.391,7.2,0.09,-0.12,0.29,0.24
1987,67,31180,40.7249772,-74.53416123,45.7,0.05,0.05,0,8.743,7.93,0.09,-0.12,0.29,0.19
1988,68,31390,40.724981,-74.53416041,45.7,0.05,0.05,0,7.043,8.51,0.08,-0.02,0.24,-0.79
1989,69,31610,40.72498397,-74.53415957,45.7,0.05,0.05,0,6.218,8.99,0.29,-0.7,-1.16,-2.02
1990,70,31820,40.72498679,-74.53415902,45.7,0.05,0.05,0,6.237,9.42,-1.25,-0.95,-2.13,-1.24
1991,71,32040,40.72498989,-74.53415853,45.7,0.05,0.05,0,6.802,9.88,-1.06,-0.32,-2.77,-1.8
1992,72,32330,40.72499443,-74.53415706,45.6,0.05,0.05,0,6.942,10.74,1.44,-0.6,-0.97,-1.62
1993,73,32540,40.7249978,-74.53415597,45.6,0.05,0.05,0,7.247,11.47,-0.79,-0.57,-1.73,-1.61
1994,74,32760,40.72500179,-74.53415517,45.5,0.05,0.05,0,7.561,12.29,0.4,0.15,-1.67,-1.51
1995,75,32980,40.72500557,-74.53415394,45.6,0.05,0.05,0,7.769,13.19,-0.68,-1.29,-0.88,-1.36
1996,76,33190,40.7250094,-74.5341523,45.6,0.05,0.05,0,7.652,14.3,-1.07,0.15,-1.31,-1.44
1997,77,33410,40.72501333,-74.53415085,45.5,0.05,0.05,0,8.354,15.26,0.97,-0.63,-2.44,-1.9
1998,78,33620,40.72501808,-74.5341489,45.5,0.05,0.05,0,8.978,17.06,-0.64,-0.41,-1.47,-1.66
1999,79,33840,40.72502266,-74.53414664,45.5,0.05,0.05,0,9.712,19.2,-0.16,-0.14,-1.79,-1.64
2000,80,34060,40.72502796,-74.53414387,45.5,0.05,0.05,0,10.612,21.69,-0.38,-0.01,-1.89,-1.63
2001,81,34270,40.72503353,-74.53414032,45.5,0.05,0.05,0,11.434,24.57,-0.16,0.04,-1.55,-1.5
2002,82,34490,40.7250394,-74.53413623,45.5,0.05,0.05,0,12.149,27.64,0.07,-0.11,-0.97,-1.45
2003,83,34700,40.72504546,-74.53413138,45.4,0.05,0.05,0,12.838,30.85,-0.04,0.09,-0.58,-1.37
2004,84,34920,40.72505173,-74.53412579,45.4,0.05,0.05,0,13.51,34.1,-0.13,0.19,-0.33,-1.44
2005,85,35140,40.72505804,-74.53411935,45.4,0.05,0.05,0,14.181,37.35,-0.02,0.06,0.02,-1.38
2006,86,35350,40.72506443,-74.53411219,45.3,0.05,0.05,0,14.835,40.53,-0.01,0.32,-0.08,-1.37
2007,87,35640,40.72507269,-74.53410144,45.3,0.05,0.05,0,15.524,44.69,0.01,-0.1,0.06,-1.4
2008,88,35860,40.72507894,-74.53409273,45.3,0.05,0.05,0,16.476,47.64,-0.12,0.03,-0.09,-1.46
2009,89,36070,40.7250851,-74.53408313,45.3,0.05,0.05,0,17.546,50.48,0.21,0.14,-0.09,-1.45
2010,90,36360,40.7250931,-74.53406878,45.3,0.05,0.05,0,18.831,53.93,0.02,-0.2,0.12,-1.52
2011,91,36580,40.72509898,-74.53405743,45.2,0.05,0.05,0,19.392,55.91,-0.12,-0.13,0.16,-1.51
2012,92,36790,40.72510462,-74.53404551,45.2,0.05,0.05,0,19.887,57.31,0.43,-0.42,0.37,-1.57
2013,93,37010,40.72511036,-74.5340333,45.2,0.05,0.05,0,20.397,58.14,0.07,-0.39,0.55,-1.57
2014,94,37220,40.72511612,-74.53402088,45.2,0.05,0.05,0,20.566,58.62,0.22,-0.19,0.35,-1.54
2015,95,37440,40.72512188,-74.5340082,45.2,0.05,0.05,0,20.666,58.97,0.05,-0.31,0.53,-1.5
2016,96,37660,40.72512765,-74.5339956,45.2,0.05,0.05,0,20.538,58.78,0.25,-0.42,0.85,-1.82
2017,97,37870,40.72513342,-74.5339832,45.2,0.05,0.05,0,20.224,58.18,0.19,-0.38,0.88,-2.19
2018,98,38090,40.72513927,-74.53397118,45.2,0.05,0.05,0,19.974,56.96,-0.14,-0.78,0.7,-2.99
2019,99,38300,40.72514533,-74.53395941,45.2,0.05,0.05,0,19.733,54.95,-0.04,-1.14,0.85,-2.32
2020,100,38520,40.72515172,-74.5339482,45.2,0.05,0.05,0,19.344,52.38,-0.04,-1.14,0.85,-2.57
2021,101,38740,40.72515834,-74.53393745,45.2,0.05,0.05,0,19.212,49.71,0.06,-0.86,0.55,-2.4
2022,102,38950,40.72516524,-74.5339274,45.1,0.05,0.05,0,19.003,47.02,0.12,-0.45,0.09,-2.61
2023,103,39170,40.72517256,-74.53391774,45.1,0.05,0.05,0,19.096,44.23,0.09,-0.45,0.2,-2.58
2024,104,39380,40.72518024,-74.53390842,45.1,0.05,0.05,0,19.187,41.2,0.07,-0.11,0.12,-2.72
2025,105,39600,40.72518848,-74.53389976,45.1,0.05,0.05,0,19.285,38.11,0.04,-0.31,0.23,-2.5
2026,106,39890,40.72520001,-74.5338891,45.2,0.05,0.05,0,19.576,33.99,0.02,-0.24,0.22,-2.78
2027,107,40100,40.72520906,-74.53388163,45.2,0.05,0.05,0,19.69,30.67,-0.23,-0.2,0.12,-2.4
2028,108,40320,40.72521848,-74.53387493,45.2,0.05,0.05,0,19.761,27.36,0.23,0.35,0.08,-2.74
2029,109,40540,40.72522814,-74.53386885,45.2,0.05,0.05,0,19.848,24.17,-0.01,-0.07,0.35,-2.56
2030,110,40750,40.72523828,-74.5338635,45.2,0.05,0.05,0,19.975,21.18,0.04,0.21,0,-2.51
2031,111,40970,40.72524872,-74.53385845,45.1,0.05,0.05,0,20.066,18.3,-0.08,0.08,0.04,-2.51
2032,112,41180,40.72525928,-74.53385435,45.2,0.05,0.05,0,20.379,15.59,0,-0.12,0.26,-2.52
2033,113,41400,40.72527019,-74.53385083,45.2,0.05,0.05,0,20.539,12.83,0.24,0.21,0.23,-2.63
2034,114,41620,40.72528097,-74.53384801,45.2,0.05,0.05,0,20.415,10.07,0.23,0.03,0.07,-2.82
2035,115,41900,40.72529552,-74.53384523,45.2,0.05,0.05,0,20.233,6.37,-0.17,-0.01,0.21,-2.75
2036,116,42120,40.72530658,-74.53384413,45.2,0.05,0.05,0,20.349,3.42,0.2,-0.03,0.37,-2.9
2037,117,42340,40.72531751,-74.53384383,45.2,0.05,0.05,0,20.221,0.26,-0.11,0.01,0.35,-2.69
2038,118,42550,40.72532834,-74.53384427,45.2,0.05,0.05,0,19.922,356.9,-0.01,-0.05,0.04,-2.96
2039,119,42770,40.7253392,-74.53384564,45.2,0.05,0.05,0,19.888,353.4,0.02,-0.21,0.23,-2.88
2040,120,42980,40.72535001,-74.53384783,45.3,0.05,0.05,0,19.844,349.98,-0.05,0.22,0.33,-3.01
2041,121,43200,40.72536056,-74.53385075,45.3,0.05,0.05,0,19.785,346.52,-0.05,0.07,-0.07,-2.9
2042,122,43420,40.72537098,-74.53385453,45.3,0.05,0.05,0,19.591,342.86,-0.14,0.05,0.15,-2.96
2043,123,43630,40.7253811,-74.53385919,45.3,0.05,0.05,0,19.63,339,0.36,-0.48,0.22,-2.89
2044,124,43920,40.72539421,-74.53386692,45.3,0.05,0.05,0,19.714,333.68,-0.08,0.04,0.22,-2.82
2045,125,44140,40.72540372,-74.53387371,45.3,0.05,0.05,0,19.817,329.64,0.18,-0.08,0.21,-2.82
2046,126,44350,40.7254129,-74.5338814,45.3,0.05,0.05,0,20.053,325.75,-0.02,0.17,0.23,-2.82
2047,127,44570,40.72542166,-74.53388998,45.3,0.05,0.05,0,20.038,321.78,0.1,-0.08,0.13,-2.82
2048,0,44780,40.72543009,-74.53389924,45.3,0.05,0.05,0,20.076,317.9,-0.08,0.01,0.18,-2.86
2049,1,45000,40.72543801,-74.53390939,45.3,0.05,0.05,0,20.314,314.05,0.14,0.09,0.16,-2.68
2050,2,45220,40.7254455,-74.5339202,45.3,0.05,0.05,0,20.294,310.28,0.16,0.08,0.41,-2.81
2051,3,45430,40.72545245,-74.53393175,45.3,0.05,0.05,0,20.627,306.72,0.43,0.2,0.17,-2.6
2052,4,45650,40.72545894,-74.53394387,45.3,0.05,0.05,0,20.848,303.35,-0.19,0.04,0.24,-2.41
2053,5,45940,40.72546686,-74.53396091,45.3,0.05,0.05,0,21.174,299.23,-0.02,0.5,-0.05,-2.41
2054,6,46150,40.72547226,-74.5339743,45.3,0.05,0.05,0,21.332,296.48,0.06,0.23,0.14,-2.18
2055,7,46370,40.72547725,-74.53398809,45.3,0.05,0.05,0,21.505,293.95,-0.09,0.33,0.2,-2.37
2056,8,46580,40.72548181,-74.53400223,45.3,0.05,0.05,0,21.558,291.73,0.07,0.22,0.09,-1.94
2057,9,46800,40.72548611,-74.53401672,45.3,0.05,0.05,0,21.746,289.85,0.05,0.45,0.09,-2.11
2058,10,47020,40.72549019,-74.53403148,45.3,0.05,0.05,0,22.043,288.48,-0.02,0.28,-0.01,-1.89
2059,11,47300,40.72549522,-74.53405148,45.3,0.05,0.05,0,22.349,287.21,0.18,0.32,0.15,-1.66
2060,12,47520,40.72549888,-74.5340666,45.3,0.05,0.05,0,22.413,286.69,-0.06,0.55,-0.18,-1.46
2061,13,47740,40.72550253,-74.53408188,45.3,0.05,0.05,0,22.65,286.96,-0.05,0.99,0.03,-1.53
2062,14,48020,40.72550784,-74.53410224,45.3,0.05,0.05,0,22.666,287.98,0.14,0.44,0,-1.61
2063,15,48310,40.72551335,-74.5341225,45.4,0.05,0.05,0,22.773,289.34,0.12,0.42,0.12,-1.61
2064,16,48530,40.72551773,-74.5341377,45.4,0.05,0.05,0,22.996,290.62,0.04,0.39,0,-1.41
2065,17,48740,40.72552241,-74.53415275,45.4,0.05,0.05,0,23.014,292.13,-0.16,0.23,-0.04,-1.47
2066,18,48960,40.72552737,-74.53416758,45.4,0.05,0.05,0,22.844,293.82,-0.09,0.48,-0.05,-1.41
2067,19,49180,40.72553273,-74.5341823,45.5,0.05,0.05,0,22.804,295.54,0.19,0.01,0.35,-1.58
2068,20,49390,40.72553841,-74.53419675,45.5,0.05,0.05,0,22.827,297.2,-0.13,-0.17,-0.35,-1.61
2069,21,49610,40.72554433,-74.53421107,45.5,0.05,0.05,0,23.086,298.64,0.32,-0.19,0.06,-1.53
2070,22,49820,40.72555062,-74.53422516,45.5,0.05,0.05,0,23.196,299.92,-0.56,-0.24,-0.57,-1.76
2071,23,50110,40.72555932,-74.53424422,45.6,0.05,0.05,0,23.76,301.22,-0.09,-0.77,-0.21,-1.73
2072,24,50400,40.72556843,-74.53426353,45.6,0.05,0.05,0,24.33,302,-0.09,-0.77,-0.21,-1.79
2073,25,50620,40.72557557,-74.53427822,45.6,0.05,0.05,0,24.708,302.59,-0.11,-0.65,-0.18,-1.75
2074,26,50830,40.725583,-74.53429318,45.7,0.05,0.05,0,25.362,303.02,0.01,-0.22,-0.23,-1.74
2075,27,51050,40.72559056,-74.53430821,45.7,0.05,0.05,0,25.646,303.42,0.04,-0.4,0.08,-1.86
2076,28,51260,40.72559851,-74.53432352,45.7,0.05,0.05,0,26.066,303.38,0.15,-0.28,-0.01,-1.92
2077,29,51480,40.72560646,-74.5343392,45.7,0.05,0.05,0,26.488,303.2,-0.14,-0.19,0,-1.53
2078,30,51700,40.72561429,-74.53435499,45.8,0.05,0.05,0,26.629,302.87,-0.1,-0.18,0.81,-1.8
2079,31,51910,40.72562205,-74.5343707,45.8,0.05,0.05,0,26.116,302.38,-0.12,-0.29,0.76,-1.86
2080,32,52200,40.72563211,-74.53439169,45.8,0.05,0.05,0,25.95,301.56,0.26,-0.17,0.71,-2
2081,33,52420,40.72563961,-74.5344074,45.8,0.05,0.05,0,25.822,300.79,-0.02,-0.23,0.36,-1.98
2082,34,52630,40.72564665,-74.53442307,45.9,0.05,0.05,0,25.694,299.96,0.21,-0.45,0.14,-2.08
2083,35,52850,40.72565355,-74.53443899,45.8,0.05,0.05,0,25.834,298.77,-0.12,-0.33,0.33,-2.46
2084,36,53060,40.72566024,-74.53445509,45.8,0.05,0.05,0,25.805,297.26,0.1,0.06,0.03,-2.46
2085,37,53280,40.72566634,-74.53447172,45.9,0.05,0.05,0,25.642,295.81,0.12,-0.36,0.06,-2.36
2086,38,53500,40.72567213,-74.53448839,46,0.05,0.05,0,25.911,294.22,0.12,-0.14,0.13,-2.37
2087,39,53710,40.72567767,-74.53450544,46,0.05,0.05,0,26.044,292.51,-0.06,-0.01,0.11,-2.28
2088,40,53930,40.72568281,-74.53452241,46,0.05,0.05,0,26.064,290.74,-0.04,-0.06,0.06,-2.56
2089,41,54140,40.72568763,-74.53453955,46,0.05,0.05,0,25.829,289.03,-0.04,0.01,0.17,-2.75
2090,42,54360,40.72569195,-74.53455685,46,0.05,0.05,0,25.951,286.85,0.69,-0.01,0.29,-2.53
2091,43,54580,40.72569569,-74.53457437,46,0.05,0.05,0,25.692,284.63,0.69,-0.01,0.29,-2.83
2092,44,54790,40.72569884,-74.53459202,46,0.05,0.05,0,25.515,282.41,0.22,0.16,0.15,-2.32
2093,45,55010,40.72570146,-74.53460928,46,0.05,0.05,0,25.201,280.44,0.17,0.15,0.6,-2.28
2094,46,55220,40.72570313,-74.53462604,46.1,0.05,0.05,0,24.633,278.62,0.12,1.06,1.71,0.47
2095,47,55440,40.72570448,-74.53464225,46.1,0.05,0.05,0,23.07,277.08,0.52,0.89,2.3,0.76
2096,48,55660,40.72570676,-74.53465954,46,0.05,0.05,0,20.765,275.69,0.43,1.45,3.05,0.6
2097,49,55870,40.72570768,-74.53467333,46,0.05,0.05,0,18.156,274.48,0.29,1.49,2.9,0.55
2098,50,56090,40.72570823,-74.53468462,46,0.05,0.05,0,15.135,273.53,0.36,1.6,3.25,0.53
2099,51,56300,40.72570854,-74.53469361,46,0.05,0.05,0,12.209,272.87,0.46,1.82,2.93,0.21
2100,52,56520,40.72570888,-74.53470081,46,0.05,0.05,0,9.82,272.41,0.2,1.06,1.54,-1.16
2101,53,56740,40.72570924,-74.53470716,46,0.05,0.05,0,9.132,272.07,1.33,0.64,-0.19,-1.56
2102,54,56950,40.72570936,-74.53471223,46.1,0.05,0.05,0,8.464,271.8,-2.54,-0.01,-2.07,-2.04
2103,55,57170,40.72570937,-74.53471989,46.1,0.05,0.05,0,9.084,271.6,0.54,0.23,-1.29,-1.19
2104,56,57380,40.72570952,-74.53472632,46.1,0.05,0.05,0,8.632,271.39,0.23,0.34,-1.22,-1.78
2105,57,57600,40.72570971,-74.53473221,46,0.05,0.05,0,8.686,271.26,-0.11,0.2,-1.21,-1.78
2106,58,57820,40.72570978,-74.53473814,46,0.05,0.05,0,8.768,271.15,0.7,0.12,-1.7,-1.61
2107,59,58030,40.72570975,-74.53474397,46.1,0.05,0.05,0,8.704,271.05,-1.65,0.5,-0.73,-2.09
2108,60,58250,40.72570985,-74.53474962,46,0.05,0.05,0,9.07,270.98,0.06,-0.47,-1.75,-1.96
2109,61,58460,40.72570984,-74.53475644,46.1,0.05,0.05,0,9.968,270.73,0.17,0.33,-2.23,-2.1
2110,62,58680,40.72571005,-74.5347637,46.1,0.05,0.05,0,11.007,270.53,-0.14,-0.29,-2,-2.08
2111,63,58900,40.72571008,-74.53477212,46.1,0.05,0.05,0,12.305,270.32,-0.33,-0.13,-2.28,-2.06
2112,64,59110,40.72571002,-74.53478075,46.1,0.05,0.05,0,13.449,270.11,-0.22,0,-1.16,-2.02
2113,65,59330,40.72571006,-74.5347909,46.1,0.05,0.05,0,14.421,269.96,-0.22,0,-1.16,-2.06
2114,66,59540,40.72570952,-74.53479982,46.3,0.05,0.05,0,15.357,269.89,-0.12,0.02,-0.57,-2.03
2115,67,59760,40.72570992,-74.53481225,46.2,0.05,0.05,0,16.272,269.84,-0.12,0.02,-0.57,-1.97
2116,68,59900,40.72570983,-74.5348201,46.2,0.05,0.05,0,16.939,269.79,0.1,-0.17,-0.3,-2.05
2117,69,120,40.72570969,-74.53483238,46.3,0.05,0.05,0,17.971,269.79,0.06,0.01,-0.1,-2.03
2118,70,340,40.72570946,-74.53484488,46.3,0.05,0.05,0,18.863,269.72,-0.02,0.2,0.23,-1.91
2119,71,550,40.72570882,-74.53485933,46.5,0.05,0.05,0,19.589,269.58,-0.02,0.2,0.23,-2.01
2120,72,770,40.72570875,-74.53487337,46.6,0.05,0.05,0,20.112,269.67,0.04,0.01,0.1,-1.95
2121,73,910,40.72570869,-74.53488274,46.6,0.05,0.05,0,20.4,269.72,-0.08,0.1,-0.06,-1.94
2122,74,1060,40.72570864,-74.5348925,46.6,0.05,0.05,0,20.891,269.78,0.12,0.02,0.1,-2.04
2123,75,1200,40.72570862,-74.53490226,46.7,0.05,0.05,0,21.298,269.85,0.12,0.02,0.1,-2.01
2124,76,1340,40.72570858,-74.53491245,46.7,0.05,0.05,0,21.771,269.92,-0.08,0.1,-0.07,-1.96
2125,77,1490,40.72570854,-74.53492277,46.7,0.05,0.05,0,22.148,269.97,0.02,-0.08,0.11,-1.95
2126,78,1630,40.72570849,-74.53493383,46.7,0.05,0.05,0,22.768,270.01,0,0.07,0.11,-1.96
2127,79,1780,40.72570848,-74.53494492,46.8,0.05,0.05,0,23.239,270,0,0.07,0.11,-2.11
2128,80,1920,40.72570848,-74.5349561,46.8,0.05,0.05,0,23.66,269.91,0.04,-0.08,0.13,-2.04
